imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,avg_vote,votes,reviews_from_users,reviews_from_critics,weighted_average_vote,total_votes,males_allages_avg_vote,males_allages_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating,us_voters_votes,non_us_voters_rating,non_us_voters_votes
tt0225009,964 Pinocchio,1991,1991-09-14,"Horror, Sci-Fi",97,Japan,Japanese,Shozin Fukui,"Shozin Fukui, Makoto Hamaguchi",,5.4,1431,23,15,5.4,1431,5.4,1013,5.5,216,5.5,599,4.7,171,5.4,153,5.4,53,5.6,74,4.3,24,4.8,43,5.4,290,5.3,753
tt0225458,Dabide no hoshi: Bishôjo-gari,1979,1979-10-27,"Drama, Horror, Thriller",100,Japan,Japanese,Norifumi Suzuki,"Atsushi Yamatoya, Masaaki Satô",Nikkatsu,6.1,722,14,19,6.1,722,6.0,526,5.7,40,6.1,287,5.9,190,6.5,46,7.2,7,6.7,25,5.7,12,5.8,43,6.2,128,6.0,419
tt0226362,Ragdoll,1999,2005-11-01,"Fantasy, Horror",90,USA,English,Ted Nicolaou,"Charles Band, Neal Marshall Stevens",Big City Pictures,3.7,301,6,9,3.7,301,3.4,182,4.7,20,3.3,92,3.2,68,4.9,51,3.6,7,6.3,22,3.2,20,3.3,27,4.1,149,2.6,72
tt0226701,Ángel negro,2000,2000-11-02,Horror,85,Chile,Spanish,Jorge Olguín,Jorge Olguín,Angel Films Producciones,4.2,320,8,9,4.2,320,4.1,216,6.1,11,4.0,131,3.7,70,4.4,32,6.5,4,4.6,20,2.6,8,3.8,12,4.0,43,4.1,189
tt0227170,Okasu!,1976,1976-02-07,"Crime, Horror, Thriller",71,Japan,Japanese,Yasuharu Hasebe,Seiji Matsuoka,Nikkatsu,5.9,140,8,4,5.9,140,5.9,104,5.7,13,5.9,54,5.8,32,5.9,13,4.0,3,7.5,4,5.2,5,5.4,12,5.8,25,5.7,76
tt0227408,Rubber's Lover,1996,1996-09-28,"Horror, Sci-Fi",91,Japan,Japanese,Shozin Fukui,Shozin Fukui,Honekoubou,6.3,745,8,10,6.3,745,6.2,514,6.6,89,6.3,313,5.6,97,6.4,75,7.2,22,6.6,38,4.8,14,5.7,28,6.6,162,6.2,378
tt0228121,Catacombs,2000,2000-01-01,Horror,89,USA,English,Todd Sheets,"Todd Sheets, Todd Sheets",,2.7,110,2,4,2.7,110,2.6,74,5.0,2,1.9,43,5.0,27,1.0,16,0.0,0,1.4,10,1.0,6,2.8,6,2.8,70,1.9,18
tt0228158,Corpse Eaters,1974,1974-08-16,Horror,61,Canada,English,"Donald R. Passmore, Klaus Vetter","Lawrence Zazelenchuk, Alan Nicholson",Maniac Productions,4.3,137,11,10,4.3,137,4.3,100,5.1,9,4.1,46,4.3,43,3.8,9,4.0,1,5.8,4,5.2,4,3.8,17,4.6,47,4.0,55
tt0228182,Dark Heritage,1989,1989-01-01,Horror,94,USA,English,David McCormick,,Sterling Pictures,4.1,259,14,4,4.1,259,4.3,184,4.7,11,4.4,105,4.1,62,3.2,24,4.2,4,3.3,11,3.7,8,3.3,27,4.4,84,4.0,112
tt0228183,The Dark Power,1985,1988-02-26,Horror,87,USA,English,Phil Smoot,Phil Smoot,,3.5,489,20,14,3.5,489,3.5,365,3.2,23,3.7,221,3.1,110,3.0,28,0.0,0,3.2,21,3.1,6,3.2,46,3.4,211,3.6,158
tt0228237,Dr. Wong's Virtual Hell,1999,2006-03-28,"Crime, Fantasy, Horror",97,USA,English,Jesús Franco,Jesús Franco,One Shot Productions,2.7,124,3,1,2.7,124,2.9,90,3.9,6,2.5,38,3.2,46,1.1,16,1.0,7,1.0,7,1.5,2,1.9,15,3.3,30,2.4,79
tt0228255,Edogawa Ranpo ryôki-kan: Yaneura no sanposha,1976,1976-06-12,"Crime, Horror, Mystery",76,Japan,Japanese,Noboru Tanaka,"Rampo Edogawa, Akio Ido",Nikkatsu,5.9,354,4,24,5.9,354,5.9,269,6.5,24,5.9,156,5.6,82,6.6,24,7.7,3,6.6,10,6.1,10,5.8,37,5.7,52,5.9,220
tt0228333,Ghosts of Mars,2001,2001-11-30,"Action, Horror, Sci-Fi",98,USA,English,John Carpenter,"Larry Sulkis, John Carpenter",Screen Gems,4.9,48965,473,192,4.9,48965,4.9,36355,4.9,3969,4.8,23021,5.0,8322,5.0,3095,4.9,369,4.9,1797,5.4,820,4.8,519,5.0,10788,4.9,24541
tt0228786,Les rivières pourpres,2000,2000-09-27,"Crime, Horror, Mystery",106,France,French,Mathieu Kassovitz,"Jean-Christophe Grangé, Jean-Christophe Grangé",Légende Films,6.9,55197,170,95,6.9,55197,6.9,39277,7.0,5369,6.9,25428,6.8,7283,7.0,5722,7.0,1114,7.0,3613,7.0,821,6.6,423,6.7,3783,6.9,35800
tt0228807,Saimin,1999,1999-06-05,"Fantasy, Horror, Thriller",110,Japan,Japanese,Masayuki Ochiai,"Yasushi Fukuda, Keisuke Matsuoka",Toho Pictures,6.2,609,14,17,6.2,609,6.2,380,5.6,15,6.4,234,6.0,117,6.3,79,6.3,12,6.1,50,6.7,17,5.6,22,6.5,87,6.2,351
tt0228871,Sleepwalker,2000,2000-08-04,"Mystery, Horror, Thriller",95,"Sweden, Norway",Swedish,Johannes Pinter,Johan Brännström,Filmkameratene A/S,5.7,1190,14,12,5.7,1190,5.8,791,5.7,49,5.8,520,5.9,206,5.2,85,5.1,13,5.0,57,6.0,12,5.6,42,5.7,20,5.8,811
tt0228891,The Spreading Ground,2000,2000-02-01,"Crime, Drama, Horror",100,Canada,English,Derek Vanlint,"Mark Burman, Ross Korte",Tsunami Entertainment,4.7,478,16,1,4.7,478,4.8,321,4.0,11,4.7,136,4.9,171,4.8,45,5.0,2,4.2,18,5.8,24,4.5,38,5.1,128,4.6,227
tt0229260,Book of Shadows: Blair Witch 2,2000,2000-10-27,"Adventure, Fantasy, Horror",90,USA,"English, German",Joe Berlinger,"Daniel Myrick, Eduardo Sánchez",Artisan Entertainment,3.9,34360,456,170,3.9,34360,3.9,22700,3.5,3062,4.0,15328,4.1,3694,4.1,3991,3.8,848,4.2,2521,4.2,495,3.9,402,4.0,7862,4.0,16208
tt0229332,Demon Cop,1990,1990-01-01,"Crime, Horror",81,USA,English,"Rocco Karega, Hal Miles",Rocco Karega,,2.6,157,13,9,2.6,157,2.8,107,2.9,12,2.6,66,3.1,24,2.5,10,1.0,2,1.9,5,3.0,3,2.8,20,3.4,43,2.2,65
tt0229371,An Evening of Edgar Allan Poe,1970,1970-01-01,"Drama, Horror, Mystery",53,USA,English,Kenneth Johnson,"Edgar Allan Poe, David Welch",Ken Johnson Productions,7.5,850,17,12,7.5,850,7.4,578,7.6,63,7.4,282,7.2,222,8.1,115,8.8,19,8.0,59,7.8,35,6.6,93,7.6,311,7.3,332
tt0229403,Gakkô no kaidan,1995,2005-09-01,"Family, Horror",104,Japan,Japanese,Hideyuki Hirayama,,,6.0,127,1,4,6.0,127,6.0,86,6.1,13,6.2,49,5.1,21,6.2,13,6.4,6,5.7,5,8.0,2,5.2,9,6.3,13,5.9,76
tt0229480,Island of Blood,1982,1982-01-01,"Horror, Mystery, Thriller",82,USA,English,William T. Naud,William T. Naud,Creative Film Makers,4.4,192,16,11,4.4,192,4.4,141,4.5,14,4.7,75,4.1,49,3.3,12,4.0,1,3.8,8,3.0,2,3.7,24,4.4,75,4.2,71
tt0229499,Joyû-rei,1996,1996-03-02,"Fantasy, Horror",75,Japan,Japanese,Hideo Nakata,"Hideo Nakata, Hiroshi Takahashi",Bandai Visual Company,6.2,384,12,4,6.2,384,6.3,257,6.1,28,6.3,136,6.1,84,6.0,43,4.8,8,6.3,22,4.9,13,5.4,18,6.6,103,6.1,166
tt0229715,Senrei,1996,1996-02-01,"Crime, Drama, Horror",93,Japan,Japanese,Kenichi Yoshihara,"Kazuo Umezu, Kenichi Yoshihara",Video Audio Project (VAP),5.3,111,6,3,5.3,111,5.2,68,6.0,3,5.3,33,5.0,31,5.2,16,7.0,4,4.9,11,0.0,0,4.0,6,5.7,29,5.0,47
tt0230367,Jigoku no keibîn,1992,1992-06-13,"Crime, Drama, Horror",96,Japan,Japanese,Kiyoshi Kurosawa,Kiyoshi Kurosawa,Directors Company,5.7,255,5,13,5.7,255,5.7,187,6.0,19,5.6,107,5.5,57,5.7,16,8.0,2,5.6,10,8.0,3,6.4,12,5.8,73,5.7,116
tt0230379,Journey to Midnight,1968,1971-11-01,Horror,100,UK,English,"Roy Ward Baker, Alan Gibson","William Abney, Robert Bloch",Hammer Films,3.7,148,6,4,3.7,148,4.3,71,5.0,1,4.9,19,3.9,50,3.0,53,2.0,1,5.1,9,2.7,43,5.4,16,3.5,105,5.1,20
